item_id,ownership_count,playtime_mean,playtime_median,playtime_total,nonzero_playtime_share,bundle_count,item_price_median,item_price_nunique,price_disagreement,genres,tags,steam_price,release_date,in_bundle,has_steam_metadata,standalone_price,has_price
263460,75,135.16,62.0,10137,0.6666666666666666,0,,,,"Adventure, Casual, Indie","Casual, Puzzle, Indie, Adventure, Robots, Cute, Funny",6.99,2014-02-14,False,True,6.99,True
284830,134,148.03731343283582,116.0,19837,0.6268656716417911,0,,,,"Adventure, Casual","Adventure, Hidden Object, Casual, Point & Click, Steampunk, Female Protagonist, Puzzle, Mystery, Singleplayer, Great Soundtrack, Indie, Family Friendly, Atmospheric, 2D, Story Rich",9.99,2013-08-08,False,True,9.99,True
355560,28,185.64285714285714,126.0,5198,0.5357142857142857,0,,,,"Action, Adventure, Indie, Racing","Action, Indie, Adventure, Racing, Runner, Shooter",1.99,2016-03-03,False,True,1.99,True
385680,49,1.1224489795918366,0.0,55,0.04081632653061224,0,,,,"Action, Indie, Strategy, Early Access","Early Access, Strategy, Action, Indie, Turn-Based Strategy",7.99,2015-08-21,False,True,7.99,True
394550,20,6.95,0.0,139,0.2,0,,,,"Action, Indie","Indie, Action, Platformer, Western, Side Scroller",2.99,2015-09-03,False,True,2.99,True
452320,30,13.7,0.0,411,0.13333333333333333,0,,,,"Indie, Strategy","Strategy, Indie, Local Multiplayer, Pixel Graphics, 4 Player Local",9.99,2016-03-31,False,True,9.99,True
348380,20,15.85,11.0,317,0.65,0,,,,"Adventure, Indie","Indie, Adventure, Psychological Horror, Horror",1.99,2015-02-03,False,True,1.99,True
46740,69,2549.144927536232,0.0,175891,0.3333333333333333,0,,,,Simulation,"Simulation, Sports, Basketball",2.99,2010-04-21,False,True,2.99,True
11440,171,139.50877192982455,0.0,23856,0.47368421052631576,0,,,,,,,,False,False,,False
11520,23,950.695652173913,134.0,21866,0.782608695652174,0,,,,,,,,False,False,,False
11550,24,163.04166666666666,0.0,3913,0.4583333333333333,0,,,,,,,,False,False,,False
11560,103,52.55339805825243,0.0,5413,0.22330097087378642,1,4.99,1.0,False,Strategy,"Strategy, RTS",4.99,2007-02-20,True,True,4.99,True
44360,119,725.3529411764706,123.0,86317,0.8067226890756303,2,14.99,1.0,False,"Racing, Simulation, Sports","Racing, Simulation, Sports, Multiplayer",14.99,2011-09-19,True,True,14.99,True
337070,29,134.72413793103448,10.0,3907,0.7586206896551724,0,,,,Utilities,Utilities,19.99,2015-01-01,False,True,19.99,True
385440,6,93.16666666666667,73.0,559,1.0,0,,,,"Action, Casual, Indie, RPG","RPG, Action, Casual, Indie, Pixel Graphics",2.99,2015-09-04,False,True,2.99,True
403940,45,317.6666666666667,9.0,14295,0.5333333333333333,1,9.99,1.0,False,"Action, Indie, RPG","Indie, Action, RPG, Dungeon Crawler, Rogue-like, Puzzle, Strategy, Loot, Rogue-lite",9.99,2016-02-18,True,True,9.99,True
292180,94,1070.0851063829787,190.0,100588,0.9787234042553191,0,,,,Simulation,"Simulation, Flight, Realistic, Open World, Multiplayer, Adventure, Singleplayer, Moddable, Free to Play, First-Person",771.71,2014-07-14,False,True,771.71,True
265170,77,180.66233766233765,34.0,13911,0.6623376623376623,0,,,,"Action, Indie","Anime, Indie, Action, Bullet Hell, Shoot 'Em Up, Fighting, Female Protagonist",5.99,2014-07-01,False,True,5.99,True
266250,46,76.43478260869566,64.0,3516,0.6739130434782609,0,,,,"Action, Indie","Indie, Shoot 'Em Up, Action, Bullet Hell, Shooter, Side Scroller, Local Co-Op, Sci-fi",3.99,2014-02-26,False,True,3.99,True
276730,170,20.888235294117646,0.0,3551,0.2647058823529412,0,,,,"Action, Indie","Action, Indie, Online Co-Op, Local Co-Op",9.99,2015-09-24,False,True,9.99,True
329240,161,31.86335403726708,0.0,5130,0.3416149068322981,0,,,,"Action, Indie, RPG","RPG, Indie, Action, Hack and Slash, Great Soundtrack, Rogue-lite, Rogue-like",9.99,2015-04-29,False,True,9.99,True
330670,152,24.532894736842106,0.0,3729,0.2236842105263158,0,,,,"Action, Indie","Action, Indie, Local Multiplayer, Pixel Graphics",11.99,2015-08-20,False,True,11.99,True
409590,36,271.77777777777777,52.0,9784,0.8333333333333334,0,,,,"Action, Adventure, Indie, RPG, Simulation, Early Access","Early Access, RPG, Medieval, Open World, Simulation, Survival, Adventure, Building, Crafting, Action, Sandbox, Indie, Singleplayer, Hunting, First-Person, Strategy, Military, Management, Atmospheric, Historical",9.99,2015-10-23,False,True,9.99,True
427250,161,295.27950310559004,134.0,47540,0.937888198757764,2,14.99,1.0,False,"Indie, Simulation, Strategy","Strategy, RTS, Pixel Graphics, Simulation, Indie, Voxel, Multiplayer, Co-op, Great Soundtrack, Base Building, Action, War",14.99,2016-04-22,True,True,14.99,True
391730,123,702.0569105691056,508.0,86353,0.967479674796748,0,,,,"Action, Adventure, Indie, RPG","RPG, Adventure, Crafting, Open World, Indie, Action, Survival, Sandbox, Funny, Comedy, Singleplayer, 2D, Female Protagonist, Action RPG, Multiplayer, Story Rich, GameMaker",14.99,2016-01-21,False,True,14.99,True
248630,276,196.3586956521739,55.0,54195,0.9239130434782609,0,,,,"Action, Indie, RPG, Early Access","Early Access, Action, Indie, RPG, Multiplayer, PvP, Fantasy, Swordplay",14.99,2013-11-18,False,True,14.99,True
312300,54,165.35185185185185,2.0,8929,0.5555555555555556,3,3.99,1.0,False,"Indie, RPG","Indie, RPG, Text-Based, Choose Your Own Adventure, Female Protagonist, Interactive Fiction, Superhero",3.99,2014-07-11,True,True,3.99,True
434520,115,44.278260869565216,1.0,5092,0.6521739130434783,0,,,,Simulation,"Simulation, Trains, Free to Play, Management, Strategy, Sandbox, Difficult, Building, Economy",,2016-05-24,False,True,,False
24460,205,37.50243902439024,0.0,7688,0.18536585365853658,0,,,,"RPG, Strategy","Strategy, RPG, Fantasy",4.99,2011-09-16,False,True,4.99,True
246940,31,201.38709677419354,96.0,6243,0.8709677419354839,0,,,,"Indie, Strategy","Strategy, 4X, Space, Indie, Turn-Based, Sci-fi, Turn-Based Strategy, Adventure, Singleplayer",29.99,2014-09-12,False,True,29.99,True
312860,143,1.118881118881119,0.0,160,0.23776223776223776,0,,,,,,,,False,False,,False
310110,105,126.12380952380953,9.0,13243,0.5619047619047619,0,,,,"Action, Indie, RPG","Indie, Action, FPS, RPG, MOBA, Multiplayer, Sci-fi, Aliens",5.99,2014-10-31,False,True,5.99,True
475100,69,9.318840579710145,0.0,643,0.391304347826087,0,,,,,,,,False,False,,False
15150,24,82.875,7.0,1989,0.6666666666666666,0,,,,,,,,False,False,,False
31920,21,122.0952380952381,0.0,2564,0.3333333333333333,0,,,,Adventure,"Adventure, Point & Click, Puzzle, Mystery, Female Protagonist, Detective",6.99,2008-07-01,False,True,6.99,True
249550,65,215.72307692307692,1.0,14022,0.5384615384615384,0,,,,"Indie, Massively Multiplayer, RPG","RPG, Massively Multiplayer, Retro, Indie, Pixel Graphics, Multiplayer, Turn-Based, JRPG, Adventure",9.99,2014-04-15,False,True,9.99,True
9850,27,252.07407407407408,1.0,6806,0.5185185185185185,0,,,,"Simulation, Strategy","Strategy, Simulation, RTS, Multiplayer, Singleplayer, War, Great Soundtrack, Atmospheric, Cult Classic, Tactical, Classic, Cold War",14.99,2009-03-10,False,True,14.99,True
4300,110,24.972727272727273,0.0,2747,0.2909090909090909,0,,,,"Action, Indie","Action, Indie, Puzzle, Robots, Physics",9.99,2006-11-07,False,True,9.99,True
3200,38,71.1842105263158,0.0,2705,0.42105263157894735,0,,,,,,,,False,False,,False
29640,59,662.1016949152543,2.0,39064,0.6271186440677966,0,,,,,,,,False,False,,False
2760,296,1554.8918918918919,183.5,460248,0.8074324324324325,0,,,,,,,,False,False,,False
248410,140,46.18571428571428,0.0,6466,0.35714285714285715,0,,,,"Action, Indie, RPG","RPG, Action, Indie, Multiplayer, Co-op, Kickstarter",,2013-09-27,False,True,,False
240440,39,200.0,156.0,7800,1.0,1,19.99,1.0,False,"Action, Adventure, Indie","Indie, Adventure, Action, Hacking, Cyberpunk, Puzzle, Programming, Female Protagonist, First-Person",19.99,2016-07-25,True,True,19.99,True
460090,39,0.0,0.0,0,0.0,0,,,,,,,,False,False,,False
352950,92,18.369565217391305,3.0,1690,0.532608695652174,1,14.99,1.0,False,"Action, Adventure, Indie","Survival, Open World, Multiplayer, Crafting, Action, Sandbox, Adventure, Co-op, Zombies, Indie, First-Person, Realistic, Third Person, Singleplayer, FPS, Building, Free to Play",14.99,2016-03-03,True,True,14.99,True
397700,82,135.82926829268294,133.5,11138,0.6219512195121951,0,,,,"Action, Adventure, Indie","Action, Adventure, Indie, Platformer",0.99,Aug 2015,False,True,0.99,True
388120,76,185.44736842105263,0.0,14094,0.3815789473684211,4,7.99,1.0,False,"Adventure, Casual","Adventure, Casual, Visual Novel",7.99,2016-02-15,True,True,7.99,True
470270,32,49.84375,0.0,1595,0.375,0,,,,"Action, Adventure, Indie","Indie, Adventure, Action, Pixel Graphics, Runner, Singleplayer, Procedural Generation, Difficult",4.99,2016-08-26,False,True,4.99,True
321980,20,191.6,104.0,3832,0.8,0,,,,"Action, Adventure, Indie, RPG, Early Access","Early Access, Action, Adventure, RPG, Open World, Indie, Sandbox",14.99,2014-10-23,False,True,14.99,True
383230,110,487.95454545454544,154.5,53675,0.8818181818181818,0,,,,"Action, Adventure, Indie, RPG","RPG, Pixel Graphics, Rogue-like, Dungeon Crawler, Indie, Action, Rogue-lite, Hack and Slash, Adventure, 2D, Singleplayer, Bullet Hell, Procedural Generation, Perma Death, Top-Down, GameMaker",12.99,2016-12-02,False,True,12.99,True
402120,25,284.08,117.0,7102,0.84,0,,,,"Action, Adventure, Indie, RPG","Action, Indie, Bullet Hell, Pixel Graphics, Rogue-lite, Adventure, RPG, Rogue-like, Difficult, Lovecraftian, Great Soundtrack, Singleplayer",9.99,2015-10-19,False,True,9.99,True
2610,133,187.4436090225564,24.0,24930,0.6466165413533834,0,,,,Action,"Western, Action, Open World, Third-Person Shooter, Adventure, Shooter, Classic, Atmospheric, Singleplayer, Third Person, Story Rich, Sandbox, Great Soundtrack, Gore",19.99,2005-11-17,False,True,19.99,True
100410,40,1582.825,21.0,63313,0.875,0,,,,,,,,False,False,,False
301560,19,34.578947368421055,16.0,657,0.5263157894736842,0,,,,Adventure,"Adventure, Horror, Noir, Singleplayer, Puzzle, Survival Horror, Indie, Survival",14.99,2015-03-03,False,True,14.99,True
318130,32,232.84375,125.0,7451,0.59375,0,,,,"Indie, RPG","RPG, Indie, RPGMaker, Turn-Based Combat, Comedy, Fantasy, Strategy, JRPG, Singleplayer",9.99,2011-08-26,False,True,9.99,True
300060,46,101.1304347826087,29.5,4652,0.8043478260869565,0,,,,,"Adventure, Indie, Space, VR, First-Person, Walking Simulator, Survival, Atmospheric, Singleplayer, Simulation, Sci-fi, Female Protagonist",19.99,,False,True,19.99,True
470260,9,103.0,107.0,927,0.6666666666666666,0,,,,"Adventure, Indie","Adventure, Indie, Space, First-Person, Atmospheric, Sci-fi, Mystery, Story Rich, Singleplayer, Choices Matter, Exploration, Dynamic Narration, Multiple Endings, Narration, Short, Walking Simulator, Horror, Artificial Intelligence, Dating Sim",19.99,2016-09-14,False,True,19.99,True
321960,41,1400.9024390243903,460.0,57437,0.9024390243902439,0,,,,"RPG, Strategy","Strategy, Turn-Based Strategy, RPG, Fantasy, Turn-Based, Singleplayer, Multiplayer, Story Rich, Adventure, Atmospheric, Co-op, Classic",49.99,2015-09-29,False,True,49.99,True
409450,14,633.7857142857143,300.5,8873,0.9285714285714286,0,,,,"Indie, RPG, Strategy","RPG, Dungeon Crawler, Strategy, Indie, Grid-Based Movement, First-Person, Party-Based RPG",19.99,2015-11-06,False,True,19.99,True
417290,18,162.88888888888889,130.0,2932,1.0,0,,,,"Action, Adventure, Indie, RPG, Early Access","Early Access, Adventure, Stealth, Indie, RPG, Atmospheric, Action, Singleplayer, Cute, Funny, Narration, Fantasy",19.99,2016-07-25,False,True,19.99,True
313630,92,196.7391304347826,54.5,18100,0.8586956521739131,1,19.99,1.0,False,,"Survival, Adventure, Exploration, VR, Sci-fi, Survival Horror, Singleplayer, First-Person, Atmospheric, Indie, Space, Story Rich, Simulation, Horror, Walking Simulator, Open World, Psychological Horror, Crafting, Mystery, Multiplayer",19.99,,True,True,19.99,True
3970,64,70.4375,0.0,4508,0.453125,0,,,,,,,,False,False,,False
15080,29,128.55172413793105,37.0,3728,0.7586206896551724,0,,,,"Action, Adventure","Adventure, Action, Comedy, Funny, Multiplayer, Psychological Horror, Singleplayer",9.99,2007-03-27,False,True,9.99,True
72400,95,15.210526315789474,0.0,1445,0.28421052631578947,0,,,,"Adventure, Indie","Lemmings, Indie, Adventure, Puzzle, Strategy, Casual",4.99,2010-11-18,False,True,4.99,True
60350,79,39.45569620253165,0.0,3117,0.26582278481012656,0,,,,"Adventure, Casual, Indie","Casual, Adventure, Indie",9.99,2011-09-30,False,True,9.99,True
204440,90,94.4,0.0,8496,0.3,0,,,,"Adventure, Casual","Casual, Adventure, Hidden Object, Point & Click",9.99,2012-02-22,False,True,9.99,True
205830,82,45.073170731707314,0.0,3696,0.2804878048780488,0,,,,"Action, Indie, Casual","Casual, Action, Indie, Match 3, Arcade",9.99,2012-03-01,False,True,9.99,True
209230,72,66.01388888888889,0.0,4753,0.25,0,,,,"Adventure, Casual","Adventure, Casual, Hidden Object, Puzzle, Point & Click, Detective",9.99,2010-11-11,False,True,9.99,True
223000,64,1391.375,0.0,89048,0.28125,0,,,,"Strategy, Casual","Casual, Strategy, Match 3, Puzzle",9.99,2012-10-24,False,True,9.99,True
65500,197,24.111675126903553,0.0,4750,0.18781725888324874,0,,,,Adventure,"Adventure, Point & Click, Puzzle, Singleplayer",4.99,2004-06-24,False,True,4.99,True
11050,96,37.59375,0.0,3609,0.1875,0,,,,Adventure,"Adventure, Point & Click, Vampire, Puzzle",9.99,2008-05-20,False,True,9.99,True
12640,129,82.2248062015504,0.0,10607,0.1937984496124031,0,,,,RPG,"RPG, Fantasy, Party-Based RPG, Real-Time with Pause, Atmospheric, Adventure, Singleplayer, CRPG, Dark Fantasy, Third Person, Story Rich, Character Customization",9.99,2009-02-27,False,True,9.99,True
234350,55,16.181818181818183,0.0,890,0.10909090909090909,0,,,,Casual,"Casual, Match 3",9.99,2013-05-13,False,True,9.99,True
236970,95,35.66315789473684,0.0,3388,0.07368421052631578,0,,,,Adventure,"Adventure, Point & Click",19.99,2013-06-28,False,True,19.99,True
235660,123,42.80487804878049,0.0,5265,0.17073170731707318,1,5.99,1.0,False,"Indie, Strategy","Strategy, Indie, Turn-Based Strategy, RPG, Fantasy, Turn-Based, Retro",5.99,2009-08-07,True,True,5.99,True
248190,211,85.54028436018957,0.0,18049,0.4786729857819905,0,,,,"Adventure, Indie","Indie, Platformer, Adventure, Exploration, Metroidvania, Female Protagonist, Violent, Great Soundtrack, Sexual Content, Atmospheric, 2D, Puzzle",6.99,2013-10-25,False,True,6.99,True
252890,51,36.431372549019606,0.0,1858,0.17647058823529413,0,,,,"Adventure, Casual","Casual, Adventure, Hidden Object, Vampire, Point & Click, Puzzle",9.99,2011-06-09,False,True,9.99,True
256330,127,307.37795275590554,3.0,39037,0.5039370078740157,0,,,,Racing,"Racing, Simulation, Offroad, Sports, Arcade",29.99,2013-10-25,False,True,29.99,True
236890,25,74.4,1.0,1860,0.52,1,49.99,1.0,False,Utilities,"Utilities, Benchmark",24.99,2013-10-21,True,True,49.99,True
260690,127,6.551181102362205,0.0,832,0.15748031496062992,0,,,,Adventure,"Adventure, Point & Click, Horror, Atmospheric, Mystery, First-Person, Puzzle, Supernatural",4.99,2002-06-19,False,True,4.99,True
260710,122,3.2540983606557377,0.0,397,0.05737704918032787,0,,,,Adventure,"Adventure, Point & Click, Horror, Puzzle, Mystery",4.99,2004-08-24,False,True,4.99,True
263860,125,125.032,0.0,15629,0.344,0,,,,"Indie, Strategy","Strategy, Indie, Space, Multiplayer, RTS",9.99,2014-09-17,False,True,9.99,True
4800,136,169.59558823529412,0.0,23065,0.23529411764705882,0,,,,Strategy,"Strategy, RTS, RPG, Fantasy",14.99,2006-11-22,False,True,14.99,True
277490,167,127.87425149700599,9.0,21355,0.5329341317365269,1,7.99,1.0,False,"Action, Indie, Strategy","Action, Indie, Strategy, Arcade, Female Protagonist, Casual, Naval",7.99,2014-06-13,True,True,7.99,True
278420,86,12.44186046511628,0.0,1070,0.10465116279069768,0,,,,"Action, Adventure, Indie","Adventure, Indie, Great Soundtrack, Mystery, Exploration, Atmospheric, Action, Casual, Puzzle",9.99,2015-08-06,False,True,9.99,True
278590,39,68.56410256410257,0.0,2674,0.3333333333333333,0,,,,"Casual, Indie, RPG","RPG, Indie, Casual, RPGMaker",6.99,2015-07-24,False,True,6.99,True
281450,36,67.77777777777777,0.0,2440,0.16666666666666666,0,,,,Strategy,"Strategy, Turn-Based, Fantasy, Classic",7.99,1999-10-04,False,True,7.99,True
281640,102,420.5,210.5,42891,0.6764705882352942,1,19.99,1.0,False,"Indie, RPG, Strategy","RPG, Strategy, Turn-Based Strategy, Story Rich, Indie, Atmospheric, Choices Matter, Fantasy, Turn-Based, Singleplayer, Great Soundtrack, Adventure, Tactical, Hand-drawn",19.99,2016-04-19,True,True,19.99,True
283160,39,114.48717948717949,59.0,4465,0.8461538461538461,0,,,,,"Action, Indie, Simulation, Space Sim, Space, VR, Sci-fi, Shooter, Singleplayer",19.99,,False,True,19.99,True
288830,29,12.413793103448276,0.0,360,0.10344827586206896,0,,,,Adventure,"Adventure, Hidden Object, Point & Click, Puzzle",4.99,2014-04-08,False,True,4.99,True
288970,31,8.903225806451612,0.0,276,0.06451612903225806,0,,,,Adventure,"Adventure, Hidden Object, Point & Click, Casual, Puzzle",4.99,2014-04-08,False,True,4.99,True
291630,58,14.568965517241379,0.0,845,0.1206896551724138,0,,,,Adventure,"Adventure, Hidden Object, Point & Click, Casual, Puzzle",4.99,2014-04-10,False,True,4.99,True
291640,27,7.62962962962963,0.0,206,0.07407407407407407,0,,,,Adventure,"Adventure, Hidden Object, Point & Click, Puzzle, Casual",4.99,2014-04-10,False,True,4.99,True
292670,35,32.42857142857143,0.0,1135,0.14285714285714285,0,,,,Adventure,"Adventure, Hidden Object, Point & Click, Casual, Puzzle",4.99,2014-04-15,False,True,4.99,True
293600,40,155.2,95.0,6208,0.575,1,6.99,1.0,False,"Action, Indie","Indie, Action, Beat 'em up, Local Co-Op",4.99,2015-09-25,True,True,6.99,True
293680,119,100.02521008403362,0.0,11903,0.4789915966386555,0,,,,"Adventure, Indie, RPG","Visual Novel, Female Protagonist, Indie, Adventure, Story Rich, Romance, Singleplayer, Choose Your Own Adventure, Multiple Endings, Fantasy, RPG, Choices Matter, Great Soundtrack, Otome, GameMaker, Casual, Atmospheric",19.99,2012-06-20,False,True,19.99,True
298900,52,0.0,0.0,0,0.0,0,,,,,,,,False,False,,False
302730,51,7.431372549019608,0.0,379,0.0784313725490196,0,,,,"Adventure, Casual","Adventure, Casual, Point & Click, Steampunk, Hidden Object",6.99,2013-06-05,False,True,6.99,True
303260,70,157.6,76.5,11032,0.5428571428571428,1,6.99,1.0,False,"Action, Adventure, Indie","Action, Indie, Adventure, Co-op, Platformer, Metroidvania",6.99,2015-01-15,True,True,6.99,True
305500,44,36.90909090909091,0.0,1624,0.06818181818181818,1,9.99,1.0,False,"Action, Indie, RPG","RPG, Action, Indie, Zombies",9.99,2015-03-20,True,True,9.99,True
305740,128,39.3125,0.0,5032,0.3203125,0,,,,"Adventure, Indie, RPG","Adventure, Indie, RPG, Platformer",3.99,2014-10-14,False,True,3.99,True
312970,8,22.0,6.5,176,0.5,0,,,,Adventure,"Adventure, Point & Click, Comedy, Casual, Sci-fi, Indie, Singleplayer, Psychological Horror, Story Rich",14.99,2014-07-21,False,True,14.99,True
238890,327,89.67584097859327,25.0,29324,0.6269113149847095,0,,,,"Indie, Simulation, Strategy","Strategy, Simulation, Indie, Turn-Based, God Game, Singleplayer, Fantasy",4.99,2013-05-23,False,True,4.99,True
314510,54,5.814814814814815,0.0,314,0.07407407407407407,0,,,,"Adventure, Casual","Adventure, Casual, Point & Click, Hidden Object",6.99,2014-01-03,False,True,6.99,True
315320,76,17.19736842105263,0.0,1307,0.17105263157894737,1,9.99,1.0,False,"Action, Adventure, Casual, Indie, RPG","RPG, Casual, Indie, Adventure, Action, Turn-Based, Fantasy, Singleplayer, Procedural Generation, Medieval, Replay Value, Dungeon Crawler, Rogue-lite",9.99,2014-12-04,True,True,9.99,True
319850,177,68.46327683615819,0.0,12118,0.3954802259887006,1,9.99,1.0,False,"Casual, Indie, Simulation","Simulation, Casual, Indie, Building, Medieval",9.99,2014-09-15,True,True,9.99,True
322770,63,112.57142857142857,93.0,7092,0.9523809523809523,0,,,,,"Early Access, RPG, Adventure, VR, Action, First-Person",19.99,,False,True,19.99,True
329320,68,2.1029411764705883,0.0,143,0.19117647058823528,0,,,,"Action, Casual, Indie","Action, Casual, Indie, Music, Puzzle, Great Soundtrack",4.99,2014-10-29,False,True,4.99,True
332810,12,0.6666666666666666,0.0,8,0.08333333333333333,0,,,,"Adventure, Casual","Casual, Adventure, Hidden Object, Point & Click",13.99,2014-11-24,False,True,13.99,True
335900,68,191.44117647058823,169.5,13018,0.6470588235294118,0,,,,"Adventure, Indie, RPG, Strategy","RPG, Adventure, Indie, RPGMaker, Strategy, Fantasy, JRPG, MMORPG, Retro, Building, Turn-Based Strategy, Strategy RPG",4.99,2014-12-09,False,True,4.99,True
342630,34,9.147058823529411,0.0,311,0.08823529411764706,0,,,,"Adventure, Casual","Casual, Adventure, Point & Click, Hidden Object",6.99,2014-05-07,False,True,6.99,True
343730,81,5.567901234567901,0.0,451,0.4444444444444444,0,,,,,"Casual, Adventure, Indie, Free to Play, VR",Free to Play,,False,True,,False
346950,37,142.64864864864865,131.0,5278,0.5675675675675675,0,,,,"Adventure, Indie, RPG","RPG, Indie, Adventure, RPGMaker, Lovecraftian",7.99,2015-02-27,False,True,7.99,True
350780,60,2.3333333333333335,0.0,140,0.11666666666666667,0,,,,"Action, Adventure, Indie","Indie, Action, Adventure, Platformer, Pixel Graphics, Retro",2.99,2015-07-30,False,True,2.99,True
310890,120,114.20833333333333,16.5,13705,0.6,0,,,,"Action, Indie, RPG, Strategy","Zombies, Strategy, Action, RPG, Indie, Military, Real Time Tactics, Loot, Tactical RPG, Action RPG",9.99,2015-07-20,False,True,9.99,True
354920,70,164.9,124.0,11543,0.5714285714285714,1,0.99,1.0,False,Indie,"Indie, Bullet Hell, Shoot 'Em Up",0.99,2013-01-25,True,True,0.99,True
361020,11,24.09090909090909,0.0,265,0.09090909090909091,0,,,,"Casual, Strategy","Casual, Strategy, Match 3",9.99,2015-05-11,False,True,9.99,True
332250,64,5.59375,0.0,358,0.203125,0,,,,"Action, Indie, Racing","Racing, Indie, Action, 4 Player Local, Female Protagonist, Shoot 'Em Up, Local Multiplayer",12.99,2015-05-29,False,True,12.99,True
344410,58,126.36206896551724,0.0,7329,0.4827586206896552,0,,,,"Action, Adventure, Indie","Puzzle, Puzzle-Platformer, Indie, Action, Adventure, First-Person, Horror, Thriller, Singleplayer, Female Protagonist, Story Rich, Psychological Horror, Choices Matter, Sci-fi, Atmospheric",14.99,2015-05-26,False,True,14.99,True
363550,3,121.33333333333333,153.0,364,1.0,0,,,,Design &amp; Illustration,Design & Illustration,9.99,2015-05-08,False,True,9.99,True
363940,47,176.29787234042553,0.0,8286,0.48936170212765956,1,8.99,1.0,False,"Action, Indie","Action, Indie, Shoot 'Em Up",4.99,2015-09-11,True,True,8.99,True
363960,45,1.2666666666666666,0.0,57,0.06666666666666667,1,9.99,1.0,False,"RPG, Strategy","Strategy, RPG, Hex Grid, Turn-Based",9.99,2015-10-06,True,True,9.99,True
364670,58,1.8448275862068966,0.0,107,0.017241379310344827,0,,,,"Action, Adventure, Casual, Indie, RPG, Strategy, Early Access","Early Access, Action, Adventure, RPG, Indie, Casual, Strategy, Bullet Hell",2.99,2015-06-25,False,True,2.99,True
366640,2,0.0,0.0,0,0.0,0,,,,"Action, Adventure, Indie, RPG","RPG, Action, Adventure, Indie, Anime, Fighting, Great Soundtrack, Fantasy, Action RPG",29.99,2017-04-18,False,True,29.99,True
369180,46,30.630434782608695,0.0,1409,0.10869565217391304,1,4.99,1.0,False,"Action, Casual, Indie, RPG","Action, RPG, Casual, Indie",4.99,2015-06-01,True,True,4.99,True
298050,118,1141.550847457627,569.5,134703,0.8559322033898306,0,,,,Strategy,"Strategy, Space, Turn-Based, 4X, Sci-fi, Classic, Singleplayer, Multiplayer, Remake, Grand Strategy, Action, Atmospheric",29.99,2016-02-26,False,True,29.99,True
410970,92,1.2934782608695652,0.0,119,0.05434782608695652,0,,,,Strategy,"Strategy, Sci-fi, Space, Classic, 4X, Turn-Based",5.99,1996-11-22,False,True,5.99,True
410980,92,13.83695652173913,0.0,1273,0.10869565217391304,0,,,,Strategy,"Strategy, Space, 4X, Sci-fi, Turn-Based, Classic, Turn-Based Strategy",5.99,1996-11-22,False,True,5.99,True
410990,90,0.43333333333333335,0.0,39,0.06666666666666667,0,,,,Strategy,"Strategy, Space, Sci-fi, 4X, Turn-Based",9.99,2003-02-25,False,True,9.99,True
374410,66,86.34848484848484,5.0,5699,0.5757575757575758,0,,,,"Casual, Indie, Strategy","Puzzle, Casual, Indie, Strategy, Physics",2.99,2015-06-08,False,True,2.99,True
378590,69,0.5217391304347826,0.0,36,0.07246376811594203,0,,,,"Action, Adventure, Indie, Early Access","Early Access, Action, Indie, Adventure, Pixel Graphics",3.99,2015-06-25,False,True,3.99,True
385590,103,44.90291262135922,0.0,4625,0.20388349514563106,0,,,,"Indie, RPG","RPG, Indie, Singleplayer",0.99,2015-07-17,False,True,0.99,True
385630,82,9.158536585365853,0.0,751,0.07317073170731707,0,,,,"Action, Indie","Action, Indie",4.99,2015-07-17,False,True,4.99,True
380210,30,151.5,96.0,4545,0.5333333333333333,0,,,,"Action, Indie","Indie, Action, Music, Arcade",4.99,2015-11-20,False,True,4.99,True
411820,53,3.9056603773584904,0.0,207,0.3018867924528302,0,,,,,"Early Access, Simulation, VR",Free,,False,True,,False
418650,94,130.11702127659575,70.5,12231,0.8829787234042553,0,,,,,"Action, VR, Space, Great Soundtrack, Shooter, Pirates, First-Person",14.99,,False,True,14.99,True
210970,207,860.5652173913044,546.0,178137,0.9565217391304348,0,,,,"Adventure, Indie","Puzzle, Exploration, First-Person, Singleplayer, Open World, Colorful, Indie, Adventure, Atmospheric, Walking Simulator, Difficult, Nonlinear, Casual, Mystery, Great Soundtrack, Surreal, Relaxing, Story Rich, Philisophical, Sandbox",39.99,2016-01-26,False,True,39.99,True
428370,53,203.77358490566039,68.0,10800,0.9245283018867925,1,19.99,1.0,False,,"Adventure, VR, Indie, Exploration, First-Person, Great Soundtrack, Replay Value, Atmospheric, Platformer, Singleplayer, Fantasy, Parkour, Competitive, Open World, RPG, Racing",19.99,,True,True,19.99,True
436820,100,35.78,20.0,3578,0.59,0,,,,,"Simulation, Adventure, Indie, VR, Free to Play, Magic, Horror",Free,,False,True,,False
416040,27,0.0,0.0,0,0.0,0,,,,"Action, Free to Play, Indie, Strategy","Action, Free to Play, Strategy, Indie, Multiplayer, Third-Person Shooter, FPS, Shooter",Free,2016-11-15,False,True,,False
444460,62,117.88709677419355,3.0,7309,0.5,0,,,,"Action, Indie, Strategy, Early Access","Early Access, Action, Indie, Strategy, Stealth",,2016-03-15,False,True,,False
467010,27,0.0,0.0,0,0.0,0,,,,"Adventure, Simulation, Strategy, Early Access","Early Access, Strategy, Adventure, Simulation",6.99,2016-09-19,False,True,6.99,True
