bundle_id,item_id,item_name,item_price,genre,item_url
751,458480,Mythic Wonders: The Philosopher's Stone,9.99,"Adventure, Casual",http://store.steampowered.com/app/458480
778,462730,Townopolis,3.99,"Casual, Indie, Simulation, Strategy",http://store.steampowered.com/app/462730
778,471170,Romopolis,3.99,"Casual, Indie, Simulation, Strategy",http://store.steampowered.com/app/471170
778,485080,Megapolis,3.99,"Casual, Indie, Simulation, Strategy",http://store.steampowered.com/app/485080
779,259550,Hero of the Kingdom,1.49,"Adventure, Casual, Indie, RPG",http://store.steampowered.com/app/259550
779,346560,Hero of the Kingdom II,7.99,"Adventure, Casual, Indie, RPG",http://store.steampowered.com/app/346560
780,232050,Eador. Masters of the Broken World,19.99,"Indie, Strategy",http://store.steampowered.com/app/232050
780,235660,Eador: Genesis,5.99,"Indie, Strategy",http://store.steampowered.com/app/235660
780,303730,Eador. Masters of the Broken World - Allied Forces,3.99,"Indie, Strategy",http://store.steampowered.com/app/303730
780,477730,Eador. Imperium,19.99,"Indie, RPG, Strategy, Early Access",http://store.steampowered.com/app/477730
749,284710,Abyss: The Wraiths of Eden,9.99,"Adventure, Casual",http://store.steampowered.com/app/284710
749,284730,Dark Arcana: The Carnival,9.99,"Adventure, Casual",http://store.steampowered.com/app/284730
749,369420,9 Clues 2: The Ward,9.99,"Adventure, Casual",http://store.steampowered.com/app/369420
749,458470,Grim Legends 3: The Dark City,9.99,"Adventure, Casual",http://store.steampowered.com/app/458470
752,284770,Enigmatis 2: The Mists of Ravenwood,9.99,"Adventure, Casual",http://store.steampowered.com/app/284770
752,284870,9 Clues: The Secret of Serpent Creek,9.99,"Adventure, Casual",http://store.steampowered.com/app/284870
752,284890,Left in the Dark: No One on Board,9.99,"Adventure, Casual",http://store.steampowered.com/app/284890
752,414660,Vampire Legends: The True Story of Kisilova,9.99,"Adventure, Casual",http://store.steampowered.com/app/414660
753,284810,Nightmares from the Deep 3: Davy Jones,9.99,"Adventure, Casual",http://store.steampowered.com/app/284810
753,284850,Grim Legends: The Forsaken Bride,9.99,Casual,http://store.steampowered.com/app/284850
753,403510,Fairy Tale Mysteries 2: The Beanstalk,9.99,"Adventure, Casual",http://store.steampowered.com/app/403510
753,406870,Eventide: Slavic Fable,9.99,"Adventure, Casual",http://store.steampowered.com/app/406870
727,20900,The Witcher: Enhanced Edition Director's Cut,9.99,"Action, RPG",http://store.steampowered.com/app/20900
727,20920,The Witcher 2: Assassins of Kings Enhanced Edition,19.99,RPG,http://store.steampowered.com/app/20920
727,292030,The Witcher® 3: Wild Hunt,39.99,RPG,http://store.steampowered.com/app/292030
770,299540,Heroes Rise: The Prodigy,2.99,"Indie, RPG",http://store.steampowered.com/app/299540
770,304290,Heroes Rise: The Hero Project,2.99,"Indie, RPG",http://store.steampowered.com/app/304290
770,304300,Heroes Rise: The Hero Project - Warning System,0.99,"Indie, RPG",http://store.steampowered.com/app/304300
770,304301,Heroes Rise: The Hero Project - Perfect Legend Guide,0.99,"Indie, RPG",http://store.steampowered.com/app/304301
770,305200,Heroes Rise: The Prodigy - Perfect Legend Guide,0.99,"Indie, RPG",http://store.steampowered.com/app/305200
770,312300,Heroes Rise: HeroFall,3.99,"Indie, RPG",http://store.steampowered.com/app/312300
770,313930,Heroes Rise: HeroFall - Warning System,0.99,"Indie, RPG",http://store.steampowered.com/app/313930
770,313931,Heroes Rise: HeroFall - Perfect Legend Guide,0.99,"Indie, RPG",http://store.steampowered.com/app/313931
770,313932,Heroes Rise: HeroFall - Ad Space,0.99,"Indie, RPG",http://store.steampowered.com/app/313932
770,318310,Choice of the Deathless,2.99,"Indie, RPG",http://store.steampowered.com/app/318310
770,318330,Mecha Ace,5.99,"Indie, RPG",http://store.steampowered.com/app/318330
770,328550,Thieves' Gambit: The Curse of the Black Cat,2.99,"Indie, RPG",http://store.steampowered.com/app/328550
770,339350,Choice of Robots,4.99,"Indie, RPG",http://store.steampowered.com/app/339350
770,339510,Psy High,3.99,"Indie, RPG",http://store.steampowered.com/app/339510
770,343370,SLAMMED!,3.99,"Indie, RPG",http://store.steampowered.com/app/343370
770,356000,The Hero of Kendrickstone,4.99,"Indie, RPG",http://store.steampowered.com/app/356000
770,356800,Choice of the Petal Throne,3.99,"Indie, RPG",http://store.steampowered.com/app/356800
770,365210,Hollywood Visionary,4.99,"Indie, RPG",http://store.steampowered.com/app/365210
770,386520,Champion of the Gods,4.99,"Indie, RPG",http://store.steampowered.com/app/386520
770,396230,VERSUS: The Lost Ones,3.99,"Indie, RPG",http://store.steampowered.com/app/396230
770,396250,VERSUS: The Lost Ones - WorningBird Hints,0.99,"Indie, RPG",http://store.steampowered.com/app/396250
770,397780,A Wise Use of Time,3.99,"Indie, RPG",http://store.steampowered.com/app/397780
770,406650,Ratings War,2.99,"Indie, RPG",http://store.steampowered.com/app/406650
770,410910,Deathless: The City's Thirst,3.99,"Indie, RPG",http://store.steampowered.com/app/410910
770,416640,Diabolical,3.99,"Indie, RPG",http://store.steampowered.com/app/416640
770,423320,Pendragon Rising,3.99,"Indie, RPG",http://store.steampowered.com/app/423320
770,423440,Choice of Kung Fu,3.99,"Indie, RPG",http://store.steampowered.com/app/423440
770,426330,MetaHuman Inc.,4.99,"Indie, RPG",http://store.steampowered.com/app/426330
770,428020,The ORPHEUS Ruse,3.99,"Indie, RPG",http://store.steampowered.com/app/428020
770,428040,Sixth Grade Detective,3.99,"Indie, RPG",http://store.steampowered.com/app/428040
770,443830,The Daring Mermaid Expedition,2.99,"Indie, RPG",http://store.steampowered.com/app/443830
770,459310,The Hero Project: Redemption Season,3.99,"Adventure, Indie, RPG",http://store.steampowered.com/app/459310
770,459330,The Hero Project: Redemption Season - MeChip Warning System,0.99,"Adventure, Indie, RPG",http://store.steampowered.com/app/459330
770,461650,It's Killing Time,4.99,"Adventure, Indie, RPG",http://store.steampowered.com/app/461650
770,463320,The Sea Eternal,3.99,"Adventure, Indie, RPG",http://store.steampowered.com/app/463320
770,466430,Choice of Alexandria,2.99,"Adventure, Indie, RPG",http://store.steampowered.com/app/466430
770,476490,Choice of the Pirate,3.99,"Adventure, Indie, RPG",http://store.steampowered.com/app/476490
770,492370,Affairs of the Court: Choice of Romance,5.99,"Adventure, Indie, RPG",http://store.steampowered.com/app/492370
770,492390,Affairs of the Court: Choice of Romance - Play as the Consort,0.99,"Adventure, Indie, RPG",http://store.steampowered.com/app/492390
770,492391,Affairs of the Court: Choice of Romance - A Life Mage Child,0.99,"Adventure, Indie, RPG",http://store.steampowered.com/app/492391
770,492392,Affairs of the Court: Choice of Romance - Death to the Princess,0.99,"Adventure, Indie, RPG",http://store.steampowered.com/app/492392
770,520150,A Midsummer Night's Choice,3.99,"Adventure, Indie, RPG",http://store.steampowered.com/app/520150
771,269790,DreadOut,14.99,"Adventure, Indie",http://store.steampowered.com/app/269790
771,298680,DreadOut Soundtrack & Manga DLC,5.99,"Adventure, Indie",http://store.steampowered.com/app/298680
771,418950,DreadOut: Keepers of The Dark,6.99,"Adventure, Indie",http://store.steampowered.com/app/418950
772,375130,Tin Star,4.99,"Indie, RPG",http://store.steampowered.com/app/375130
772,411570,Zombie Exodus,7.99,"Indie, RPG",http://store.steampowered.com/app/411570
772,421630,A Study in Steampunk: Choice by Gaslight,3.99,"Indie, RPG",http://store.steampowered.com/app/421630
772,423120,Community College Hero: Trial by Fire,3.99,"Indie, RPG",http://store.steampowered.com/app/423120
772,439750,The Lost Heir 2: Forging a Kingdom,3.99,"Indie, RPG",http://store.steampowered.com/app/439750
772,439770,The Lost Heir: The Fall of Daria,3.99,"Indie, RPG",http://store.steampowered.com/app/439770
772,446310,Sabres of Infinity,3.99,"Adventure, Indie, RPG",http://store.steampowered.com/app/446310
772,446330,Guns of Infinity,4.99,"Adventure, Indie, RPG",http://store.steampowered.com/app/446330
772,464380,Best of Us,3.99,"Adventure, Indie, RPG",http://store.steampowered.com/app/464380
772,517240,Machinations: Fog of War,3.99,"Adventure, Indie, RPG",http://store.steampowered.com/app/517240
773,446310,Sabres of Infinity,3.99,"Adventure, Indie, RPG",http://store.steampowered.com/app/446310
773,446330,Guns of Infinity,4.99,"Adventure, Indie, RPG",http://store.steampowered.com/app/446330
774,439750,The Lost Heir 2: Forging a Kingdom,3.99,"Indie, RPG",http://store.steampowered.com/app/439750
774,439770,The Lost Heir: The Fall of Daria,3.99,"Indie, RPG",http://store.steampowered.com/app/439770
775,318310,Choice of the Deathless,2.99,"Indie, RPG",http://store.steampowered.com/app/318310
775,410910,Deathless: The City's Thirst,3.99,"Indie, RPG",http://store.steampowered.com/app/410910
776,299540,Heroes Rise: The Prodigy,2.99,"Indie, RPG",http://store.steampowered.com/app/299540
776,304290,Heroes Rise: The Hero Project,2.99,"Indie, RPG",http://store.steampowered.com/app/304290
776,304300,Heroes Rise: The Hero Project - Warning System,0.99,"Indie, RPG",http://store.steampowered.com/app/304300
776,304301,Heroes Rise: The Hero Project - Perfect Legend Guide,0.99,"Indie, RPG",http://store.steampowered.com/app/304301
776,305200,Heroes Rise: The Prodigy - Perfect Legend Guide,0.99,"Indie, RPG",http://store.steampowered.com/app/305200
776,312300,Heroes Rise: HeroFall,3.99,"Indie, RPG",http://store.steampowered.com/app/312300
776,313930,Heroes Rise: HeroFall - Warning System,0.99,"Indie, RPG",http://store.steampowered.com/app/313930
776,313931,Heroes Rise: HeroFall - Perfect Legend Guide,0.99,"Indie, RPG",http://store.steampowered.com/app/313931
776,313932,Heroes Rise: HeroFall - Ad Space,0.99,"Indie, RPG",http://store.steampowered.com/app/313932
761,318310,Choice of the Deathless,2.99,"Indie, RPG",http://store.steampowered.com/app/318310
761,339510,Psy High,3.99,"Indie, RPG",http://store.steampowered.com/app/339510
761,397780,A Wise Use of Time,3.99,"Indie, RPG",http://store.steampowered.com/app/397780
761,410910,Deathless: The City's Thirst,3.99,"Indie, RPG",http://store.steampowered.com/app/410910
761,426330,MetaHuman Inc.,4.99,"Indie, RPG",http://store.steampowered.com/app/426330
761,428020,The ORPHEUS Ruse,3.99,"Indie, RPG",http://store.steampowered.com/app/428020
762,426330,MetaHuman Inc.,4.99,"Indie, RPG",http://store.steampowered.com/app/426330
762,428020,The ORPHEUS Ruse,3.99,"Indie, RPG",http://store.steampowered.com/app/428020
764,318330,Mecha Ace,5.99,"Indie, RPG",http://store.steampowered.com/app/318330
764,339350,Choice of Robots,4.99,"Indie, RPG",http://store.steampowered.com/app/339350
764,396230,VERSUS: The Lost Ones,3.99,"Indie, RPG",http://store.steampowered.com/app/396230
764,406650,Ratings War,2.99,"Indie, RPG",http://store.steampowered.com/app/406650
765,356000,The Hero of Kendrickstone,4.99,"Indie, RPG",http://store.steampowered.com/app/356000
765,356800,Choice of the Petal Throne,3.99,"Indie, RPG",http://store.steampowered.com/app/356800
765,386520,Champion of the Gods,4.99,"Indie, RPG",http://store.steampowered.com/app/386520
765,423320,Pendragon Rising,3.99,"Indie, RPG",http://store.steampowered.com/app/423320
765,423440,Choice of Kung Fu,3.99,"Indie, RPG",http://store.steampowered.com/app/423440
766,328550,Thieves' Gambit: The Curse of the Black Cat,2.99,"Indie, RPG",http://store.steampowered.com/app/328550
766,443830,The Daring Mermaid Expedition,2.99,"Indie, RPG",http://store.steampowered.com/app/443830
766,461650,It's Killing Time,4.99,"Adventure, Indie, RPG",http://store.steampowered.com/app/461650
766,476490,Choice of the Pirate,3.99,"Adventure, Indie, RPG",http://store.steampowered.com/app/476490
767,299540,Heroes Rise: The Prodigy,2.99,"Indie, RPG",http://store.steampowered.com/app/299540
767,304290,Heroes Rise: The Hero Project,2.99,"Indie, RPG",http://store.steampowered.com/app/304290
767,312300,Heroes Rise: HeroFall,3.99,"Indie, RPG",http://store.steampowered.com/app/312300
767,396230,VERSUS: The Lost Ones,3.99,"Indie, RPG",http://store.steampowered.com/app/396230
767,397780,A Wise Use of Time,3.99,"Indie, RPG",http://store.steampowered.com/app/397780
767,416640,Diabolical,3.99,"Indie, RPG",http://store.steampowered.com/app/416640
767,459310,The Hero Project: Redemption Season,3.99,"Adventure, Indie, RPG",http://store.steampowered.com/app/459310
768,318310,Choice of the Deathless,2.99,"Indie, RPG",http://store.steampowered.com/app/318310
768,339350,Choice of Robots,4.99,"Indie, RPG",http://store.steampowered.com/app/339350
768,343370,SLAMMED!,3.99,"Indie, RPG",http://store.steampowered.com/app/343370
768,365210,Hollywood Visionary,4.99,"Indie, RPG",http://store.steampowered.com/app/365210
768,410910,Deathless: The City's Thirst,3.99,"Indie, RPG",http://store.steampowered.com/app/410910
768,423320,Pendragon Rising,3.99,"Indie, RPG",http://store.steampowered.com/app/423320
768,463320,The Sea Eternal,3.99,"Adventure, Indie, RPG",http://store.steampowered.com/app/463320
769,318330,Mecha Ace,5.99,"Indie, RPG",http://store.steampowered.com/app/318330
769,356000,The Hero of Kendrickstone,4.99,"Indie, RPG",http://store.steampowered.com/app/356000
379,228280,Baldur's Gate: Enhanced Edition,19.99,"RPG, Strategy",http://store.steampowered.com/app/228280
379,257350,Baldur's Gate II: Enhanced Edition,19.99,"RPG, Strategy",http://store.steampowered.com/app/257350
379,385970,Baldur's Gate: Siege of Dragonspear,19.99,"RPG, Strategy",http://store.steampowered.com/app/385970
750,417610,Divergent,13.99,,http://store.steampowered.com/app/417610
750,417620,The Divergent Series: Insurgent,13.99,,http://store.steampowered.com/app/417620
750,469690,The Divergent Series: Allegiant,19.49,,http://store.steampowered.com/app/469690
758,427250,8-Bit Armies,14.99,"Indie, Simulation, Strategy",http://store.steampowered.com/app/427250
758,462170,8-Bit Armies - Soundtrack,3.99,"Simulation, Strategy",http://store.steampowered.com/app/462170
758,482420,8-Bit Armies - Guardians Campaign,3.99,"Indie, Simulation, Strategy",http://store.steampowered.com/app/482420
646,7020,Rogue Trooper,9.99,Action,http://store.steampowered.com/app/7020
646,3710,Judge Dredd: Dredd vs. Death,7.99,Action,http://store.steampowered.com/app/3710
646,3720,Evil Genius,9.99,Strategy,http://store.steampowered.com/app/3720
646,3700,Sniper Elite,9.99,Action,http://store.steampowered.com/app/3700
646,3730,Aliens versus Predator Classic 2000,4.99,Action,http://store.steampowered.com/app/3730
646,63380,Sniper Elite V2,29.99,Action,http://store.steampowered.com/app/63380
646,210561,Sniper Elite V2 - Kill Hitler + 2 Rifles,7.99,Action,http://store.steampowered.com/app/210561
646,63398,Sniper Elite V2 - The Neudorf Outpost Pack,4.99,Action,http://store.steampowered.com/app/63398
646,63399,Sniper Elite V2 - The Landwehr Canal Pack,4.99,Action,http://store.steampowered.com/app/63399
646,222021,Sniper Elite V2 - St. Pierre,4.99,Action,http://store.steampowered.com/app/222021
646,227100,Sniper Elite: Nazi Zombie Army,14.99,Action,http://store.steampowered.com/app/227100
646,254820,Ground Control Anthology,4.99,Strategy,http://store.steampowered.com/app/254820
646,254840,Ground Control II: Operation Exodus,4.99,Strategy,http://store.steampowered.com/app/254840
646,254860,Lords of the Realm III,4.99,"Simulation, Strategy",http://store.steampowered.com/app/254860
646,254880,MoonBase Commander,5.99,Strategy,http://store.steampowered.com/app/254880
646,254920,Lords of the Realm,1.99,Strategy,http://store.steampowered.com/app/254920
646,247910,Sniper Elite: Nazi Zombie Army 2,14.99,"Action, Adventure",http://store.steampowered.com/app/247910
646,281940,Woolfe - The Red Hood Diaries,9.99,"Action, Adventure, Indie",http://store.steampowered.com/app/281940
646,301640,Zombie Army Trilogy,44.99,Action,http://store.steampowered.com/app/301640
646,305180,Sniper Elite 3 - Target Hitler: Hunt the Grey Wolf,9.99,"Action, Adventure",http://store.steampowered.com/app/305180
646,305181,Sniper Elite 3 - Camouflage Weapons Pack,3.99,"Action, Adventure",http://store.steampowered.com/app/305181
646,305182,Sniper Elite 3 - Hunter Weapons Pack,3.99,"Action, Adventure",http://store.steampowered.com/app/305182
646,305183,Sniper Elite 3 - Patriot Weapons Pack,3.99,"Action, Adventure",http://store.steampowered.com/app/305183
646,305184,Sniper Elite 3 - Sniper Rifles Pack,3.99,"Action, Adventure",http://store.steampowered.com/app/305184
646,305185,Sniper Elite 3 - Axis Weapons Pack,3.99,"Action, Adventure",http://store.steampowered.com/app/305185
646,305186,Sniper Elite 3 - Eastern Front Weapons Pack,3.99,"Action, Adventure",http://store.steampowered.com/app/305186
646,305187,Sniper Elite 3 - Allied Reinforcements Outfit Pack,8.99,"Action, Adventure",http://store.steampowered.com/app/305187
646,238090,Sniper Elite 3,49.99,"Action, Adventure",http://store.steampowered.com/app/238090
646,312680,Sniper Elite 3 - Save Churchill Part 1: In Shadows,6.99,"Action, Adventure",http://store.steampowered.com/app/312680
646,312690,Sniper Elite 3 - Save Churchill Part 2: Belly of the Beast,6.99,"Action, Adventure",http://store.steampowered.com/app/312690
646,312740,Sniper Elite 3 - Save Churchill Part 3: Confrontation,6.99,"Action, Adventure",http://store.steampowered.com/app/312740
646,326430,Sniper Elite 3 - U.S. Camouflage Rifles Pack,1.99,"Action, Adventure",http://store.steampowered.com/app/326430
646,326431,Sniper Elite 3 - International Camouflage Rifles Pack,1.99,"Action, Adventure",http://store.steampowered.com/app/326431
646,397350,Lords of the Realm II,2.99,"RPG, Strategy",http://store.steampowered.com/app/397350
646,404040,Lords of Magic: Special Edition,4.99,"RPG, Strategy",http://store.steampowered.com/app/404040
746,259550,Hero of the Kingdom,1.49,"Adventure, Casual, Indie, RPG",http://store.steampowered.com/app/259550
746,317380,War on Folvos,3.99,"Indie, Strategy",http://store.steampowered.com/app/317380
746,346560,Hero of the Kingdom II,7.99,"Adventure, Casual, Indie, RPG",http://store.steampowered.com/app/346560
746,436140,Empire of the Gods,1.99,"Casual, Indie, Strategy",http://store.steampowered.com/app/436140
746,462730,Townopolis,3.99,"Casual, Indie, Simulation, Strategy",http://store.steampowered.com/app/462730
746,471170,Romopolis,3.99,"Casual, Indie, Simulation, Strategy",http://store.steampowered.com/app/471170
746,485080,Megapolis,3.99,"Casual, Indie, Simulation, Strategy",http://store.steampowered.com/app/485080
690,2500,Shadowgrounds,6.99,Action,http://store.steampowered.com/app/2500
690,11200,Shadowgrounds Survivor,9.99,Action,http://store.steampowered.com/app/11200
690,35700,Trine Enchanted Edition,14.99,"Action, Adventure, Indie",http://store.steampowered.com/app/35700
690,35720,Trine 2: Complete Story,19.99,"Action, Adventure, Indie",http://store.steampowered.com/app/35720
690,319910,Trine 3: The Artifacts of Power,21.99,"Action, Adventure, Indie",http://store.steampowered.com/app/319910
690,425210,Shadwen,16.99,"Action, Adventure",http://store.steampowered.com/app/425210
712,8990,Borderlands: The Zombie Island of Dr. Ned,9.99,"Action, RPG",http://store.steampowered.com/app/8990
712,40940,Borderlands: Mad Moxxi's Underdome Riot,9.99,"Action, RPG",http://store.steampowered.com/app/40940
712,50110,Borderlands: The Secret Armory of General Knoxx,9.99,"Action, RPG",http://store.steampowered.com/app/50110
712,65920,Borderlands: Claptrap's Robot Revolution,9.99,"Action, RPG",http://store.steampowered.com/app/65920
712,8980,Borderlands,19.99,"Action, RPG",http://store.steampowered.com/app/8980
712,49520,Borderlands 2,19.99,"Action, RPG",http://store.steampowered.com/app/49520
712,261640,Borderlands: The Pre-Sequel,39.99,"Action, RPG",http://store.steampowered.com/app/261640
712,330830,Tales from the Borderlands,24.99,Adventure,http://store.steampowered.com/app/330830
724,348340,Siege Wars,1.99,"Casual, Indie",http://store.steampowered.com/app/348340
724,448560,Mind Games,2.99,Indie,http://store.steampowered.com/app/448560
724,464230,Colours of Magic: Aqua Teeter,0.99,"Casual, Indie",http://store.steampowered.com/app/464230
736,420740,The Deed,0.99,"Adventure, RPG",http://store.steampowered.com/app/420740
736,429470,Space Pilgrim Episode I: Alpha Centauri,0.49,"Adventure, Indie",http://store.steampowered.com/app/429470
736,431710,Space Pilgrim Episode II: Epsilon Indi,1.99,"Adventure, Indie",http://store.steampowered.com/app/431710
736,439250,Space Pilgrim Episode III: Delta Pavonis,1.99,"Adventure, Indie",http://store.steampowered.com/app/439250
736,446640,Space Pilgrim Episode IV: Sol,1.99,"Adventure, Indie",http://store.steampowered.com/app/446640
736,460960,The Deed: Dynasty,2.99,"Adventure, Indie, RPG",http://store.steampowered.com/app/460960
734,470240,DEMIAN,1.99,,http://store.steampowered.com/app/470240
734,470250,Break Ups,1.99,,http://store.steampowered.com/app/470250
664,2540,RIP - Trilogy™,4.99,"Indie, Casual",http://store.steampowered.com/app/2540
664,11340,Larva Mortus,4.99,"Action, Indie",http://store.steampowered.com/app/11340
664,11390,Crash Time 2,9.99,"Action, Racing",http://store.steampowered.com/app/11390
664,46520,Wasteland Angel,9.99,"Action, Indie",http://store.steampowered.com/app/46520
664,371510,Gunnheim,9.99,"Action, Indie",http://store.steampowered.com/app/371510
665,11330,Obulis,4.99,"Casual, Indie",http://store.steampowered.com/app/11330
665,11360,Chains,4.99,Indie,http://store.steampowered.com/app/11360
665,321920,Schein,8.99,"Action, Adventure, Indie",http://store.steampowered.com/app/321920
665,335080,Biology Battle,4.99,"Action, Casual, Indie, Strategy",http://store.steampowered.com/app/335080
665,345130,Dark Matter,4.99,"Action, Casual, Indie",http://store.steampowered.com/app/345130
682,408270,War for the Overworld - Jack O'Worker Skin,0.99,"Indie, Strategy",http://store.steampowered.com/app/408270
682,410410,War for the Overworld - Santa Worker Skin,0.99,"Indie, Strategy",http://store.steampowered.com/app/410410
682,488170,War for the Overworld - Aloha Worker Skin,0.99,"Indie, Strategy",http://store.steampowered.com/app/488170
721,35700,Trine Enchanted Edition,14.99,"Action, Adventure, Indie",http://store.steampowered.com/app/35700
721,35720,Trine 2: Complete Story,19.99,"Action, Adventure, Indie",http://store.steampowered.com/app/35720
721,319910,Trine 3: The Artifacts of Power,21.99,"Action, Adventure, Indie",http://store.steampowered.com/app/319910
729,279560,Dracula 4 and  5 - Special Steam Edition,7.99,Adventure,http://store.steampowered.com/app/279560
729,289800,Dracula: The Resurrection,4.99,"Adventure, Casual",http://store.steampowered.com/app/289800
729,289820,Dracula 2: The Last Sanctuary,4.99,"Adventure, Casual",http://store.steampowered.com/app/289820
729,289840,Dracula 3: The Path of the Dragon,7.99,"Adventure, Casual",http://store.steampowered.com/app/289840
394,371120,Discouraged Workers,14.99,"Adventure, Indie",http://store.steampowered.com/app/371120
394,375160,Discouraged Workers - Original Sound Track,4.99,Indie,http://store.steampowered.com/app/375160
394,382390,Discouraged Workers - Digital Art Book,2.99,Indie,http://store.steampowered.com/app/382390
394,384650,Discouraged Workers - Digital Concept Book,0.99,Indie,http://store.steampowered.com/app/384650
725,427780,PERFECT ANGLE: The puzzle game based on optical illusions,6.99,"Adventure, Casual, Indie, Strategy",http://store.steampowered.com/app/427780
725,487620,Perfect Angle VR - Zen edition,4.99,"Casual, Indie, Simulation, Strategy",http://store.steampowered.com/app/487620
429,257990,Oozi: Earth Adventure,4.99,"Casual, Indie",http://store.steampowered.com/app/257990
429,270550,Yet Another Zombie Defense,2.99,"Action, Indie, Strategy",http://store.steampowered.com/app/270550
429,307230,"I, Zombie",1.99,"Casual, Indie, Strategy",http://store.steampowered.com/app/307230
656,358090,D4: Dark Dreams Don’t Die -Season One-,14.99,"Adventure, Casual, Indie",http://store.steampowered.com/app/358090
656,368060,D4: SWERY's Choice Costume Set -4 Cups of Coffee-,0.99,,http://store.steampowered.com/app/368060
656,368061,D4: SWERY's Choice Costume Set -4 Bottles of Tequila-,0.99,,http://store.steampowered.com/app/368061
656,372510,D4: Mini Soundtrack,3.99,"Adventure, Casual, Indie",http://store.steampowered.com/app/372510
656,372511,D4: Special Art Book,4.99,"Adventure, Casual, Indie",http://store.steampowered.com/app/372511
656,372512,D4: Season One Voice Over Script,4.99,"Adventure, Casual, Indie",http://store.steampowered.com/app/372512
656,373560,D4: Special Costume Set -12 Beers-,2.99,"Adventure, Casual, Indie",http://store.steampowered.com/app/373560
656,380910,D4: In Game Document Full Unlock Key,0.99,"Adventure, Casual, Indie",http://store.steampowered.com/app/380910
656,384220,D4: David's Costume Full Unlock Key,1.99,"Adventure, Casual, Indie",http://store.steampowered.com/app/384220
656,384221,D4: Forrest's Costume Full Unlock Key,0.99,"Adventure, Casual, Indie",http://store.steampowered.com/app/384221
656,384222,D4: Amanda's Costume Full Unlock Key,0.99,"Adventure, Casual, Indie",http://store.steampowered.com/app/384222
656,384223,D4: Olivia's Costume Full Unlock Key,0.99,"Adventure, Casual, Indie",http://store.steampowered.com/app/384223
656,384224,D4: David's Beard Full Unlock Key,1.99,"Adventure, Casual, Indie",http://store.steampowered.com/app/384224
656,384225,D4: Hand Cursor Set　Vol.1,2.99,"Adventure, Casual, Indie",http://store.steampowered.com/app/384225
656,384226,D4: Hand Cursor Set　Vol.2,2.99,"Adventure, Casual, Indie",http://store.steampowered.com/app/384226
656,384227,D4: Hand Cursor Set　Vol.3,2.99,"Adventure, Casual, Indie",http://store.steampowered.com/app/384227
718,433910,Neon Drive,9.99,"Action, Indie",http://store.steampowered.com/app/433910
718,487240,Neon Drive - Soundtrack,7.99,,http://store.steampowered.com/app/487240
459,388440,Big Journey to Home,4.99,"Indie, RPG, Strategy",http://store.steampowered.com/app/388440
459,390630,Big Journey to Home - Official Soundtrack,0.99,"Indie, RPG, Strategy",http://store.steampowered.com/app/390630
459,439710,Big Journey to Home - Collection of Builds,0.99,"Indie, RPG, Strategy",http://store.steampowered.com/app/439710
459,447990,Spectrubes,1.99,"Adventure, Indie",http://store.steampowered.com/app/447990
670,391740,Blaster Shooter GunGuy!,1.99,"Action, Adventure, Indie",http://store.steampowered.com/app/391740
670,473450,The Narrator Is a DICK,4.99,"Adventure, Indie",http://store.steampowered.com/app/473450
572,7670,BioShock™,19.99,"Action, RPG",http://store.steampowered.com/app/7670
572,8870,BioShock Infinite,29.99,Action,http://store.steampowered.com/app/8870
572,8850,BioShock® 2,19.99,Action,http://store.steampowered.com/app/8850
574,3910,Sid Meier's Civilization® III Complete,4.99,Strategy,http://store.steampowered.com/app/3910
574,"3900,3990,8800,16810",Sid Meier's Civilization IV: The Complete Edition,29.99,Strategy,"http://store.steampowered.com/app/3900,3990,8800,16810"
574,8930,Sid Meier's Civilization® V,29.99,Strategy,http://store.steampowered.com/app/8930
574,65980,Sid Meier's Civilization®: Beyond Earth™,39.99,Strategy,http://store.steampowered.com/app/65980
574,353830,Sid Meier's Civilization: Beyond Earth - Rising Tide,29.99,Strategy,http://store.steampowered.com/app/353830
512,408440,Dream Factory,1.49,"Indie, Simulation, Strategy, Early Access",http://store.steampowered.com/app/408440
512,415080,Cyber Team Manager,0.79,"Casual, Indie, Simulation, Sports, Early Access",http://store.steampowered.com/app/415080
710,313740,Sakura Spirit,9.99,Indie,http://store.steampowered.com/app/313740
710,342380,Sakura Angels,9.99,"Casual, Indie",http://store.steampowered.com/app/342380
710,375200,Sakura Fantasy Chapter 1,9.99,"Casual, Indie",http://store.steampowered.com/app/375200
710,377680,Sakura Beach,9.99,"Indie, Simulation",http://store.steampowered.com/app/377680
710,402180,Sakura Swim Club,9.99,"Casual, Indie",http://store.steampowered.com/app/402180
710,407330,Sakura Dungeon,19.99,"Adventure, Indie, RPG",http://store.steampowered.com/app/407330
710,407980,Sakura Beach 2,9.99,"Casual, Indie",http://store.steampowered.com/app/407980
710,421700,Sakura Santa,9.99,"Adventure, Casual",http://store.steampowered.com/app/421700
710,517000,Sakura Shrine Girls,9.99,"Casual, Indie",http://store.steampowered.com/app/517000
683,286570,F1 2015,54.99,"Racing, Sports",http://store.steampowered.com/app/286570
683,391040,F1 2016,59.99,"Racing, Simulation, Sports",http://store.steampowered.com/app/391040
608,372940,Lost Lands: The Four Horsemen,6.99,"Adventure, Casual",http://store.steampowered.com/app/372940
608,377450,Lost Lands: Dark Overlord,6.99,"Adventure, Casual",http://store.steampowered.com/app/377450
