bundle_id,n_bundle_items,items_in_panel,panel_coverage,users_own_all,users_own_any,avg_playtime_overlap,bundle_name,n_items,final_price,implied_discount_rate
789,2,0,0.0,0,0,,Steam Controller and Link,2,89.98,0.1000200040008001
798,2,1,0.5,0,54,298.18518518518516,Runestone Keeper and Soundtrack,2,11.68,0.1001540832049307
799,3,3,1.0,9,1786,166.47200447928333,Lucius Complete Set,3,29.72,0.1501286817271947
801,3,3,1.0,159,1206,109.20315091210614,Space Bundle,3,2.72,0.3914988814317672
802,5,5,1.0,34,1282,125.1443057722309,God Bundle,5,4.55,0.6486486486486486
803,9,9,1.0,12,2403,135.04161464835622,Platformer Bundle,9,4.87,0.8497377352668929
804,3,3,1.0,162,1339,117.4570575056012,SHMUPers Bundle,3,1.54,0.889763779527559
805,3,3,1.0,0,61,153.21311475409837,Triple Rusk,3,16.97,0.1502253380070105
808,21,21,1.0,1,1409,364.39318665720367,Digital Homicide Super Bundle,21,3.19,0.8891976380687738
809,6,1,0.16666666666666666,0,348,381.0632183908046,Devil May Cry 4: Special Edition Demon Hunter Bundle,6,35.99,0.1100395647873391
810,2,1,0.5,0,68,134.64705882352942,Gabe Newell Simulator + Portal Mode,2,3.31,0.1512820512820512
813,24,24,1.0,9,3808,223.67436974789916,The Big One,24,14.7,0.7993447993447993
823,3,3,1.0,62,7088,353.82999435665914,Devolver Digital First-Person Shooter Bundle,3,74.97,0.250075022506752
824,9,4,0.4444444444444444,0,79,203.29113924050634,FFG Mega Bundle,9,20.91,0.3009027081243732
825,5,5,1.0,10,804,124.57711442786069,Back To Basics Mixer Bundle 2,5,2.9,0.4141414141414142
827,2,1,0.5,0,947,243.987328405491,One Way Heroics + Plus Edition,2,8.98,0.1002004008016032
832,4,4,1.0,1,78,769.025641025641,Dogenzaka Lab VN set,4,38.21,0.1000942063118228
833,11,11,1.0,170,519,339.40077071290943,RPG Heroes Summer Bundle,11,10.4,0.7995760262092889
836,2,1,0.5,0,73,2705.6438356164385,Megadimension Neptunia VII Digital Deluxe Edition,2,53.98,0.1000333444481495
837,14,1,0.07142857142857142,0,73,2705.6438356164385,Megadimension Neptunia VII Digital Complete Set,14,84.46,0.1001491583209035
839,4,0,0.0,0,0,,Inuyasha Movies Bundle,4,35.96,0.1001001001001
843,3,1,0.3333333333333333,0,91,187.82417582417582,Quantum Rush Champions Full Pack,3,12.77,0.200375704445836
844,7,4,0.5714285714285714,0,104,262.38461538461536,GameArt Studio Complete the Set,7,20.93,0.5008347245409015
845,7,4,0.5714285714285714,0,104,262.38461538461536,GameArt Studio All Games,7,20.93,0.5008347245409015
846,2,1,0.5,0,28,155.0,A.I. Invasion Full Pack,2,9.58,0.2003338898163606
850,3,1,0.3333333333333333,0,39,118.05128205128206,Fasaria World DELUXE EDITION Bundle,3,18.0,0.5997331554369579
851,2,1,0.5,0,6,1839.1666666666667,Aselia the Eternal + Soundtrack,2,18.38,0.2001740644038294
852,9,9,1.0,2,369,211.7560975609756,Grab The Games Mixed Bundle,9,18.66,0.5012028869286288
853,2,1,0.5,0,137,50.0,Bulb Boy + Soundtrack Bundle,2,11.68,0.1001540832049307
854,5,5,1.0,22,1171,41.27583262169086,Meridian4 Action-Adventure Bundle,5,23.95,0.2503912363067294
855,5,4,0.8,0,393,118.01017811704834,Meridian4 Latest Bundle,5,33.7,0.25027808676307
859,2,1,0.5,0,1,145.0,7 Mages Complete,2,15.02,0.0600750938673342
861,2,2,1.0,2,155,59.174193548387095,Grey Alien Games Collection,2,14.98,0.2502502502502503
865,2,1,0.5,0,2,0.0,The Assembly Complete (VR+Non-VR),2,29.99,0.0
868,4,4,1.0,5,848,320.86556603773585,RWBY Game and Video Bundle,4,45.96,0.0
869,2,2,1.0,12,122,138.79508196721312,Ultimate Conspiracy Pack,2,9.99,0.2303543913713405
871,2,1,0.5,0,2,2.0,Tetradecagon + Soundtrack,2,5.98,0.0
872,2,0,0.0,0,0,,System Crash Deluxe Edition,2,19.98,0.0
876,3,2,0.6666666666666666,0,56,216.92857142857142,The Weird Collection,3,20.97,0.2502681444404719
877,4,4,1.0,76,211,342.6018957345972,Space Pilgrim Saga,4,3.21,0.5030959752321982
879,2,1,0.5,0,65,320.5230769230769,Furi + OST Combo Pack,2,33.98,0.1500750375187594
884,2,1,0.5,0,8,136.25,Anarcute - Soundtrack Edition,2,16.36,0.0901001112347052
893,2,2,1.0,10,50,148.66,2 Best Quest Games Bundle,2,10.48,0.3004005340453938
896,3,3,1.0,6,8,139.625,RWBY Video Bundle,3,23.37,0.1001155179052752
897,4,2,0.5,0,88,117.56818181818181,Leviathan: Behemoth Pack,4,24.46,0.3003432494279176
903,2,1,0.5,0,11,180.8181818181818,Valley + Soundtrack,2,24.96,0.0748702742772422
913,2,1,0.5,0,9,72.33333333333333,Mind Spheres Deluxe Edition,2,2.23,0.2516778523489933
914,4,1,0.25,0,304,102.61513157894737,Small World 2 - Complete Bundle,4,14.66,0.3005725190839695
916,2,1,0.5,0,8,38.5,SONAR Platinum with Lifetime Updates - New Users,2,499.98,0.500010000200004
917,2,0,0.0,0,0,,SONAR Platinum with Lifetime Updates - Upgrade,2,399.98,0.5000125003125078
920,2,2,1.0,2,39,166.71794871794873,Ninja Bundle,2,0.99,0.6677852348993288
923,4,1,0.25,0,18,565.9444444444445,The Black Watchmen - Occult Agent Edition,4,33.71,0.2502224199288256
925,2,1,0.5,0,1,0.0,Leviathan: The Cargo - Game + Soundtrack,2,13.58,0.1501877346683354
926,2,1,0.5,0,88,117.56818181818181,Leviathan: The Last Day of the Decade - Game + Soundtrack,2,15.18,0.2002107481559536
929,5,2,0.4,0,19,575.3684210526316,Alice and Smith - Complete Library,5,38.2,0.2502453385672227
93,2,2,1.0,2,2626,1123.435262757045,Mad Max: Game + Fury Road,2,53.98,0.1000333444481495
934,2,2,1.0,1,19,575.3684210526316,Puzzle Game - Starter Pack,2,17.83,0.1501429933269781
936,5,5,1.0,2,87,286.7011494252874,Alawar Adventure Collection,5,16.15,0.4607679465776295
941,3,1,0.3333333333333333,0,1,1248.0,Rising Islands Collector's Edition,3,14.97,0.2503755633450174
944,3,3,1.0,7,187,81.59358288770053,Bump in the night,3,11.97,0.5006257822277846
946,2,1,0.5,0,39,200.0,Quadrilateral Cowboy Deluxe Edition,2,28.81,0.0700451904454486
948,8,5,0.625,0,23,249.43478260869566,Siberian Digital Complete Pack,8,23.92,0.2005347593582887
949,3,3,1.0,18,140,47.99285714285714,Talentplace bundle,3,4.47,0.5016722408026757
951,5,5,1.0,149,5489,634.3978866824558,Command & Conquer Pack,5,71.2,0.2501316482359135
953,2,1,0.5,0,2,12.0,AuroraRL Special Edition,2,6.28,0.1002865329512894
954,3,3,1.0,20,384,85.63020833333333,Horror Games Bundle,3,15.27,0.1502504173622704
955,9,9,1.0,5,451,154.52771618625277,Casual Games Bundle,9,17.41,0.3010839020473705
956,11,10,0.9090909090909091,0,482,177.03734439834025,Big Adventure Games Pack,11,28.39,0.2507257851675903
957,17,11,0.6470588235294118,0,7611,395.5297595585337,Double Fine Bundle,17,99.52,0.5004266854073591
961,4,4,1.0,12,721,137.17891816920942,Digital Melody Bundle,4,2.98,0.3318385650224215
962,2,1,0.5,0,38,498.86842105263156,I am Setsuna Collector's Edition,2,49.48,0.1000363768643144
963,4,4,1.0,23,770,46.371428571428574,DnS Complete Bundle,4,23.96,0.2002670226969292
972,2,1,0.5,0,4,249.75,Crush Your Enemies - Complete Plundered Edition,2,12.58,0.1001430615164521
974,2,1,0.5,0,13,363.84615384615387,The Secret Monster Society - Chapter One + Soundtrack,2,7.18,0.1002506265664161
977,2,1,0.5,0,1,0.0,Puzzle Box - Game + DLC Pack #2,2,11.18,0.2002861230329042
982,2,1,0.5,0,2,0.0,SimplexZombiePack,2,11.18,0.2002861230329042
983,4,2,0.5,0,7569,346.01598625974367,Supergiant Collection,4,49.46,0.1000727802037845
984,2,1,0.5,0,14,131.57142857142858,Epic Manager - Deluxe Edition,2,21.58,0.1000834028356963
990,2,1,0.5,0,130,165.09230769230768,EVIL MAZE RAINBOW BUNDLE,2,3.5,0.2009132420091324
995,2,1,0.5,0,1,11.0,8DAYS + OST,2,14.38,0.1001251564455569
