bundle_id,bundle_name,n_items,n_items_in_catalogue,catalogue_coverage,standalone_price_coverage,n_distinct_publishers,publisher_coherent,developer_coherent,n_missing_item_id,mechanism_class,ownership_adjusted,indivisible,confidence,evidence
868,RWBY Game and Video Bundle,4,4,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,4/4 components individually listed in catalogue; all show a standalone price
837,Megadimension Neptunia VII Digital Complete Set,14,14,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,14/14 components individually listed in catalogue; all show a standalone price
700,Megadimension Neptunia VII DLC Collection,12,12,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,12/12 components individually listed in catalogue; all show a standalone price
510,Lost Sea Game + Soundtrack,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
855,Meridian4 Latest Bundle,5,4,0.8,1.0,2,False,False,0,B_SBA_like,not_observable,not_observable,high,4/5 components individually listed in catalogue; all show a standalone price
854,Meridian4 Action-Adventure Bundle,5,5,1.0,1.0,2,False,False,0,B_SBA_like,not_observable,not_observable,high,5/5 components individually listed in catalogue; all show a standalone price
852,Grab The Games Mixed Bundle,9,7,0.778,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,medium,7/9 components individually listed in catalogue; all show a standalone price
805,Triple Rusk,3,3,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,3/3 components individually listed in catalogue; all show a standalone price
839,Inuyasha Movies Bundle,4,4,1.0,1.0,0,False,False,0,B_SBA_like,not_observable,not_observable,high,4/4 components individually listed in catalogue; all show a standalone price
861,Grey Alien Games Collection,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
859,7 Mages Complete,2,1,0.5,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,medium,1/2 components individually listed in catalogue; all show a standalone price
844,GameArt Studio Complete the Set,7,7,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,7/7 components individually listed in catalogue; all show a standalone price
845,GameArt Studio All Games,7,7,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,7/7 components individually listed in catalogue; all show a standalone price
846,A.I. Invasion Full Pack,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
843,Quantum Rush Champions Full Pack,3,3,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,3/3 components individually listed in catalogue; all show a standalone price
851,Aselia the Eternal + Soundtrack,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
425,tinyBuild Mega 2016 Bundle,5,5,1.0,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,5/5 components individually listed in catalogue; all show a standalone price
824,FFG Mega Bundle,9,9,1.0,1.0,2,False,False,0,B_SBA_like,not_observable,not_observable,high,9/9 components individually listed in catalogue; all show a standalone price
380,The Infinity Collection,8,8,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,8/8 components individually listed in catalogue; all show a standalone price
755,Rainbow Six Bundle,5,5,1.0,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,5/5 components individually listed in catalogue; all show a standalone price
759,Might and Magic Heroes Bundle,4,4,1.0,1.0,2,False,False,0,B_SBA_like,not_observable,not_observable,high,4/4 components individually listed in catalogue; all show a standalone price
810,Gabe Newell Simulator + Portal Mode,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
781,Studio Evil Bundle,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
760,Ubisoft Arcade Bundle,7,6,0.857,1.0,3,False,False,0,B_SBA_like,not_observable,not_observable,high,6/7 components individually listed in catalogue; all show a standalone price
708,The Dope Game: Dope Fiend Edition,2,0,0.0,1.0,0,False,False,0,E_unclear,not_observable,not_observable,low,no components found in catalogue snapshot (likely catalogue incompleteness); standalone prices still shown
730,Dead Star Bundle,4,0,0.0,1.0,0,False,False,0,E_unclear,not_observable,not_observable,low,no components found in catalogue snapshot (likely catalogue incompleteness); standalone prices still shown
757,Assassin's Creed Bundle,4,4,1.0,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,4/4 components individually listed in catalogue; all show a standalone price
697,Affairs of the Court - Deluxe Edition,4,4,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,4/4 components individually listed in catalogue; all show a standalone price
747,SOEDESCO bundle,4,4,1.0,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,4/4 components individually listed in catalogue; all show a standalone price
687,Ultimate Chicken Horse - Soundtrack Edition,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
577,Homeworld Remastered Collection and Deserts of Kharak Bundle,2,2,1.0,1.0,2,False,False,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
569,Best of HeroCraft - Developer Bundle,6,6,1.0,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,6/6 components individually listed in catalogue; all show a standalone price
532,Shadowrun Complete Collection,5,4,0.8,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,4/5 components individually listed in catalogue; all show a standalone price
728,Fruitbat Factory Publisher Bundle,24,24,1.0,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,24/24 components individually listed in catalogue; all show a standalone price
782,Omnidream Creations Shmup Pack,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
798,Runestone Keeper and Soundtrack,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
789,Steam Controller and Link,2,2,1.0,1.0,0,False,False,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
647,Dancing Dragon RPG Complete,4,4,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,4/4 components individually listed in catalogue; all show a standalone price
383,Telltale Collection,49,33,0.673,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,medium,33/49 components individually listed in catalogue; all show a standalone price
695,Breached: Futurist edition,3,1,0.333,1.0,0,False,True,0,B_SBA_like,not_observable,not_observable,low,1/3 components individually listed; standalone prices shown for all
464,Hidden Object Bundle,7,7,1.0,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,7/7 components individually listed in catalogue; all show a standalone price
751,Fantasy Worlds Bundle,4,4,1.0,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,4/4 components individually listed in catalogue; all show a standalone price
778,Townopolis Romopolis Megapolis Collection,3,3,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,3/3 components individually listed in catalogue; all show a standalone price
779,Hero of the Kingdom Collection,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
780,Eador Series Bundle,4,4,1.0,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,4/4 components individually listed in catalogue; all show a standalone price
749,Fearsome Shadows Bundle,4,4,1.0,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,4/4 components individually listed in catalogue; all show a standalone price
752,Detective Stories Bundle,4,4,1.0,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,4/4 components individually listed in catalogue; all show a standalone price
753,Legends & Myths Bundle,4,4,1.0,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,4/4 components individually listed in catalogue; all show a standalone price
727,The Witcher Trilogy,3,2,0.667,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,medium,2/3 components individually listed in catalogue; all show a standalone price
770,Every Game from Choice of Games,42,41,0.976,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,41/42 components individually listed in catalogue; all show a standalone price
771,DreadOut Collection,3,2,0.667,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,medium,2/3 components individually listed in catalogue; all show a standalone price
772,Every Game from Hosted Games,10,10,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,10/10 components individually listed in catalogue; all show a standalone price
773,Infinity Series,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
774,Lost Heir Series,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
775,Deathless Bundle,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
776,Heroes Rise Trilogy,9,9,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,9/9 components individually listed in catalogue; all show a standalone price
761,Choice of Games Urban Fantasy Bundle,6,6,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,6/6 components individually listed in catalogue; all show a standalone price
762,Paul Gresty Bundle,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
764,Choice of Games Sci Fi Bundle,4,4,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,4/4 components individually listed in catalogue; all show a standalone price
765,Choice of Games Sword and Sorcery Bundle,5,5,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,5/5 components individually listed in catalogue; all show a standalone price
766,Choice of Games High Adventure Bundle,4,4,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,4/4 components individually listed in catalogue; all show a standalone price
767,Choice of Games Superpowers Bundle,7,7,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,7/7 components individually listed in catalogue; all show a standalone price
768,Choice of Games Literary Bundle,7,7,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,7/7 components individually listed in catalogue; all show a standalone price
769,Paul Wang Bundle,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
379,Baldur's Gate: The Complete Saga,3,3,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,3/3 components individually listed in catalogue; all show a standalone price
750,The Divergent Series,3,3,1.0,1.0,0,False,False,0,B_SBA_like,not_observable,not_observable,high,3/3 components individually listed in catalogue; all show a standalone price
758,8-Bit Armies Complete Edition,3,3,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,3/3 components individually listed in catalogue; all show a standalone price
646,Rebellion Anthology,35,35,1.0,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,35/35 components individually listed in catalogue; all show a standalone price
746,Lonely Troops Collection,7,7,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,7/7 components individually listed in catalogue; all show a standalone price
690,Frozenbyte Collection 2016,6,6,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,6/6 components individually listed in catalogue; all show a standalone price
712,"Borderlands ""Take Over Your Life Bundle""",8,8,1.0,1.0,4,False,False,0,B_SBA_like,not_observable,not_observable,high,8/8 components individually listed in catalogue; all show a standalone price
724,Puzzle Bundle,3,3,1.0,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,3/3 components individually listed in catalogue; all show a standalone price
736,Pilgrim Adventures Complete,6,6,1.0,1.0,2,False,False,0,B_SBA_like,not_observable,not_observable,high,6/6 components individually listed in catalogue; all show a standalone price
734,Goindol Bundle,2,2,1.0,1.0,0,False,False,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
664,Meridian4 Action Bundle,5,5,1.0,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,5/5 components individually listed in catalogue; all show a standalone price
665,Meridian4 Arcade Bundle,5,4,0.8,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,4/5 components individually listed in catalogue; all show a standalone price
682,War for the Overworld - Worker Skin Collection,3,0,0.0,1.0,0,False,False,0,E_unclear,not_observable,not_observable,low,no components found in catalogue snapshot (likely catalogue incompleteness); standalone prices still shown
721,Trinelogy,3,3,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,3/3 components individually listed in catalogue; all show a standalone price
729,Dracula - Collection,4,4,1.0,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,4/4 components individually listed in catalogue; all show a standalone price
394,KNDW Deluxe Edition,4,4,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,4/4 components individually listed in catalogue; all show a standalone price
725,Perfect Angle bundle,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
429,Awesome Games Bundle,3,2,0.667,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,medium,2/3 components individually listed in catalogue; all show a standalone price
656,D4 Complete Edition,16,16,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,16/16 components individually listed in catalogue; all show a standalone price
718,Neon Drive Game + Soundtrack,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
459,The Light Sword Bundle,4,4,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,4/4 components individually listed in catalogue; all show a standalone price
670,Adam DeLease Bundle,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
572,BioShock Triple Pack,3,3,1.0,1.0,3,False,False,0,B_SBA_like,not_observable,not_observable,high,3/3 components individually listed in catalogue; all show a standalone price
574,Sid Meier's Civilization Anthology,5,4,0.8,1.0,3,False,False,0,B_SBA_like,not_observable,not_observable,high,4/5 components individually listed in catalogue; all show a standalone price
512,The Tambourine Bundle,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
710,Sakura Bundle,9,0,0.0,1.0,0,False,False,0,E_unclear,not_observable,not_observable,low,no components found in catalogue snapshot (likely catalogue incompleteness); standalone prices still shown
683,F1 Fan Bundle,2,2,1.0,1.0,2,False,False,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
608,Lost Lands Collection,3,3,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,3/3 components individually listed in catalogue; all show a standalone price
655,FATHER'S DAY GIFT BUNDLE,11,6,0.545,1.0,0,False,True,0,B_SBA_like,not_observable,not_observable,medium,6/11 components individually listed in catalogue; all show a standalone price
631,Envoy 1-2,2,2,1.0,1.0,2,False,False,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
696,Premium Bundle Set,3,0,0.0,1.0,0,False,False,0,E_unclear,not_observable,not_observable,low,no components found in catalogue snapshot (likely catalogue incompleteness); standalone prices still shown
570,Zaccaria Pinball - Gold Membership,37,37,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,37/37 components individually listed in catalogue; all show a standalone price
649,.EXE - Game + OST,2,2,1.0,1.0,2,False,False,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
440,Zaccaria Pinball - Silver Membership,36,36,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,36/36 components individually listed in catalogue; all show a standalone price
689,Sunrider Collection,3,0,0.0,1.0,0,False,False,0,E_unclear,not_observable,not_observable,low,no components found in catalogue snapshot (likely catalogue incompleteness); standalone prices still shown
546,SONAR Steam Edition & Z3TA+ 2,2,0,0.0,1.0,0,False,False,0,E_unclear,not_observable,not_observable,low,no components found in catalogue snapshot (likely catalogue incompleteness); standalone prices still shown
680,The Bedtime Bundle,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
663,Meridian4 Publisher Bundle,28,16,0.571,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,medium,16/28 components individually listed in catalogue; all show a standalone price
662,Demetrios - Deluxe Edition,3,3,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,3/3 components individually listed in catalogue; all show a standalone price
474,Cally's Caves Definitive Collection,4,4,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,4/4 components individually listed in catalogue; all show a standalone price
628,GTGD Complete Pack,4,4,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,4/4 components individually listed in catalogue; all show a standalone price
634,Dagestan Technology Complete Pack,17,16,0.941,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,16/17 components individually listed in catalogue; all show a standalone price
496,War of the Human Tanks - Complete Collection,5,5,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,5/5 components individually listed in catalogue; all show a standalone price
635,The Elder Scrolls V: Skyrim + Add-Ons,4,0,0.0,1.0,0,False,False,0,E_unclear,not_observable,not_observable,low,no components found in catalogue snapshot (likely catalogue incompleteness); standalone prices still shown
633,Bloodbath Kavkaz GOTY Edition,3,3,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,3/3 components individually listed in catalogue; all show a standalone price
534,Hipix Studio Bundle,4,4,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,4/4 components individually listed in catalogue; all show a standalone price
627,fault complete edition,4,4,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,4/4 components individually listed in catalogue; all show a standalone price
623,Nova Dimension Games,4,4,1.0,1.0,2,False,False,0,B_SBA_like,not_observable,not_observable,high,4/4 components individually listed in catalogue; all show a standalone price
612,Killing Floor 1 Complete Your Set!,22,19,0.864,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,19/22 components individually listed in catalogue; all show a standalone price
616,Tripwire Complete Bundle,27,24,0.889,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,24/27 components individually listed in catalogue; all show a standalone price
542,Rake in Grass Bundle,5,5,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,5/5 components individually listed in catalogue; all show a standalone price
610,Hotelier's Bundle,4,4,1.0,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,4/4 components individually listed in catalogue; all show a standalone price
15,Member's Bundle,3,1,0.333,1.0,0,False,False,2,B_SBA_like,not_observable,not_observable,low,1/3 components individually listed; standalone prices shown for all
17,Angry Video Game Nerd Bundle,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
19,Upgrade to Member's Bundle,2,0,0.0,1.0,0,False,False,2,E_unclear,not_observable,not_observable,low,no components found in catalogue snapshot (likely catalogue incompleteness); standalone prices still shown
125,Mad Max: Game + Mad Max Anthology,5,4,0.8,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,4/5 components individually listed in catalogue; all show a standalone price
137,Albino Lullaby: Season Pass,4,4,1.0,1.0,0,False,True,0,B_SBA_like,not_observable,not_observable,high,4/4 components individually listed in catalogue; all show a standalone price
139,The Binding of Isaac : Rebirth + Afterbirth Bundle,2,2,1.0,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
145,Broken Age + Soundtrack + Double Fine Adventure Documentary,3,3,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,3/3 components individually listed in catalogue; all show a standalone price
153,Adult Swim Games,14,14,1.0,1.0,2,False,False,0,B_SBA_like,not_observable,not_observable,high,14/14 components individually listed in catalogue; all show a standalone price
157,JMJ Films + Games Bundle,6,5,0.833,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,5/6 components individually listed in catalogue; all show a standalone price
225,Headup Games Complete,32,30,0.938,1.0,2,False,False,0,B_SBA_like,not_observable,not_observable,high,30/32 components individually listed in catalogue; all show a standalone price
227,Professor Teaches Office 2016 Suite,6,6,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,6/6 components individually listed in catalogue; all show a standalone price
228,Professor Teaches Office 2013 Suite,6,6,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,6/6 components individually listed in catalogue; all show a standalone price
229,Professor Teaches Office 2016 & Windows 10 Suite,7,7,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,7/7 components individually listed in catalogue; all show a standalone price
230,Professor Teaches Office 2013 & Windows 10 Suite,7,7,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,7/7 components individually listed in catalogue; all show a standalone price
231,Half-Life Complete,8,6,0.75,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,medium,6/8 components individually listed in catalogue; all show a standalone price
232,Valve Complete Pack,19,16,0.842,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,16/19 components individually listed in catalogue; all show a standalone price
233,Left 4 Dead Bundle,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
234,Portal Bundle,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
235,Counter-Strike 1 Anthology,4,3,0.75,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,medium,3/4 components individually listed in catalogue; all show a standalone price
236,Counter-Strike Complete,3,2,0.667,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,medium,2/3 components individually listed in catalogue; all show a standalone price
237,Half-Life 1 Anthology,4,4,1.0,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,4/4 components individually listed in catalogue; all show a standalone price
239,Zonitron Productions Mixed Pack,4,0,0.0,1.0,0,False,False,0,E_unclear,not_observable,not_observable,low,no components found in catalogue snapshot (likely catalogue incompleteness); standalone prices still shown
240,Source Multiplayer Pack,3,3,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,3/3 components individually listed in catalogue; all show a standalone price
241,Ultimate Action Duo Pack: Just Cause 3 + Rise of the Tomb Raider,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
243,Hatoful Boyfriend Complete Pack,4,3,0.75,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,medium,3/4 components individually listed in catalogue; all show a standalone price
244,Shardlight Deluxe,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
245,But to Paint a Universe Deluxe,2,2,1.0,1.0,2,False,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
247,F1 Game Franchise Bundle,7,6,0.857,1.0,3,False,False,0,B_SBA_like,not_observable,not_observable,high,6/7 components individually listed in catalogue; all show a standalone price
248,The Codemasters DiRT Collection,4,2,0.5,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,medium,2/4 components individually listed in catalogue; all show a standalone price
249,The Complete GRID Bundle,23,22,0.957,1.0,3,False,False,0,B_SBA_like,not_observable,not_observable,high,22/23 components individually listed in catalogue; all show a standalone price
250,Awesomenauts - Mega Value Pack,68,65,0.956,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,65/68 components individually listed in catalogue; all show a standalone price
254,SEGA DLC Pack,3,3,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,3/3 components individually listed in catalogue; all show a standalone price
255,Bacteria Complete,3,3,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,3/3 components individually listed in catalogue; all show a standalone price
256,Fantasy Grounds D&D; Complete Bundle,12,12,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,12/12 components individually listed in catalogue; all show a standalone price
257,Borderlands Triple Pack,7,7,1.0,1.0,3,False,False,0,B_SBA_like,not_observable,not_observable,high,7/7 components individually listed in catalogue; all show a standalone price
258,TAITO DLC Pack,3,3,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,3/3 components individually listed in catalogue; all show a standalone price
260,The Complete FORCED Collection,6,6,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,6/6 components individually listed in catalogue; all show a standalone price
261,Resident Evil/Biohazard Collector's Pack,34,34,1.0,1.0,2,False,False,0,B_SBA_like,not_observable,not_observable,high,34/34 components individually listed in catalogue; all show a standalone price
263,Broken Sword: Complete Pack,5,5,1.0,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,5/5 components individually listed in catalogue; all show a standalone price
264,Grand Theft Auto V & Whale Shark Cash Card,2,1,0.5,1.0,1,True,True,1,B_SBA_like,not_observable,not_observable,medium,1/2 components individually listed in catalogue; all show a standalone price
265,Grand Theft Auto V & Megalodon Shark Cash Card,2,1,0.5,1.0,1,True,True,1,B_SBA_like,not_observable,not_observable,medium,1/2 components individually listed in catalogue; all show a standalone price
266,Samorost 3 Cosmic Edition,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
267,Binaries - Soundtrack Edition,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
268,Merge Games Mega Bundle,33,33,1.0,1.0,9,False,False,0,B_SBA_like,not_observable,not_observable,high,33/33 components individually listed in catalogue; all show a standalone price
269,Homeworld: Deserts of Kharak Deluxe Edition,5,5,1.0,1.0,2,False,False,0,B_SBA_like,not_observable,not_observable,high,5/5 components individually listed in catalogue; all show a standalone price
270,NightCry Digital Complete Pack,4,4,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,4/4 components individually listed in catalogue; all show a standalone price
272,Amanita Bundle,6,5,0.833,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,5/6 components individually listed in catalogue; all show a standalone price
273,Slain: Back from Hell Bundle,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
274,Galactic Civilizations III Gold,11,11,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,11/11 components individually listed in catalogue; all show a standalone price
278,Babel OST Pack,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
280,Night Bundle,3,3,1.0,1.0,2,False,False,0,B_SBA_like,not_observable,not_observable,high,3/3 components individually listed in catalogue; all show a standalone price
285,Fighting Fantasy,5,5,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,5/5 components individually listed in catalogue; all show a standalone price
286,Bleach Movies,4,4,1.0,1.0,0,False,False,0,B_SBA_like,not_observable,not_observable,high,4/4 components individually listed in catalogue; all show a standalone price
291,The Shoebox Diorama Series,2,2,1.0,1.0,0,False,False,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
292,Amplitude Endless Pack,12,10,0.833,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,10/12 components individually listed in catalogue; all show a standalone price
293,MyDream Bundle,2,1,0.5,1.0,0,False,False,0,B_SBA_like,not_observable,not_observable,medium,1/2 components individually listed in catalogue; all show a standalone price
296,The Sparkle Bundle,3,3,1.0,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,3/3 components individually listed in catalogue; all show a standalone price
300,The Quest Deluxe Edition,3,3,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,3/3 components individually listed in catalogue; all show a standalone price
